"study","group","condition","SID","survey_name","item","value"
"study1_pilot2","norm","norm-i","s152","msg_rel_social","msg_rel_social_24","5"
"study1_pilot2","norm","norm-i","s171","msg_rel_social","msg_rel_social_24","6"
"study1_pilot2","norm","norm-i","s193","msg_rel_social","msg_rel_social_24","7"
"study1_pilot2","norm","norm-i","s202","msg_rel_social","msg_rel_social_24","7"
"study1_pilot2","norm","norm-i","s049","msg_share","msg_share_06","7"
"study1_pilot2","norm","norm-i","s078","msg_share","msg_share_06","3"
"study1_pilot2","norm","norm-i","s107","msg_share","msg_share_06","7"
"study1_pilot2","norm","norm-i","s109","msg_share","msg_share_06","4"
"study1_pilot2","norm","norm-i","s139","msg_share","msg_share_06","2"
"study1_pilot2","norm","norm-i","s152","msg_share","msg_share_06","2"
"study1_pilot2","norm","norm-i","s171","msg_share","msg_share_06","6"
"study1_pilot2","norm","norm-i","s193","msg_share","msg_share_06","6"
"study1_pilot2","norm","norm-i","s202","msg_share","msg_share_06","7"
"study1_pilot2","norm","norm-i","s049","msg_share","msg_share_07","6"
"study1_pilot2","norm","norm-i","s078","msg_share","msg_share_07","5"
"study1_pilot2","norm","norm-i","s107","msg_share","msg_share_07","7"
"study1_pilot2","norm","norm-i","s109","msg_share","msg_share_07","6"
"study1_pilot2","norm","norm-i","s139","msg_share","msg_share_07","7"
"study1_pilot2","norm","norm-i","s152","msg_share","msg_share_07","1"
"study1_pilot2","norm","norm-i","s171","msg_share","msg_share_07","6"
"study1_pilot2","norm","norm-i","s193","msg_share","msg_share_07","6"
"study1_pilot2","norm","norm-i","s202","msg_share","msg_share_07","5"
"study1_pilot2","norm","norm-i","s049","msg_share","msg_share_10","6"
"study1_pilot2","norm","norm-i","s078","msg_share","msg_share_10","1"
"study1_pilot2","norm","norm-i","s107","msg_share","msg_share_10","6"
"study1_pilot2","norm","norm-i","s109","msg_share","msg_share_10","6"
"study1_pilot2","norm","norm-i","s139","msg_share","msg_share_10","7"
"study1_pilot2","norm","norm-i","s152","msg_share","msg_share_10","6"
"study1_pilot2","norm","norm-i","s171","msg_share","msg_share_10","6"
"study1_pilot2","norm","norm-i","s193","msg_share","msg_share_10","7"
"study1_pilot2","norm","norm-i","s202","msg_share","msg_share_10","7"
"study1_pilot2","norm","norm-i","s049","msg_share","msg_share_12","6"
"study1_pilot2","norm","norm-i","s078","msg_share","msg_share_12","4"
"study1_pilot2","norm","norm-i","s107","msg_share","msg_share_12","7"
"study1_pilot2","norm","norm-i","s109","msg_share","msg_share_12","5"
"study1_pilot2","norm","norm-i","s139","msg_share","msg_share_12","2"
"study1_pilot2","norm","norm-i","s152","msg_share","msg_share_12","2"
"study1_pilot2","norm","norm-i","s171","msg_share","msg_share_12","3"
"study1_pilot2","norm","norm-i","s193","msg_share","msg_share_12","7"
"study1_pilot2","norm","norm-i","s202","msg_share","msg_share_12","7"
"study1_pilot2","norm","norm-i","s049","msg_share","msg_share_24","6"
"study1_pilot2","norm","norm-i","s078","msg_share","msg_share_24","3"
"study1_pilot2","norm","norm-i","s107","msg_share","msg_share_24","6"
"study1_pilot2","norm","norm-i","s109","msg_share","msg_share_24","6"
"study1_pilot2","norm","norm-i","s139","msg_share","msg_share_24","7"
"study1_pilot2","norm","norm-i","s152","msg_share","msg_share_24","1"
"study1_pilot2","norm","norm-i","s171","msg_share","msg_share_24","6"
"study1_pilot2","norm","norm-i","s193","msg_share","msg_share_24","7"
"study1_pilot2","norm","norm-i","s202","msg_share","msg_share_24","6"
"study1_pilot2","norm","norm-most","s012","msg_rel_self","msg_rel_self_08","6"
"study1_pilot2","norm","norm-most","s127","msg_rel_self","msg_rel_self_08","7"
"study1_pilot2","norm","norm-most","s158","msg_rel_self","msg_rel_self_08","6"
"study1_pilot2","norm","norm-most","s200","msg_rel_self","msg_rel_self_08","7"
"study1_pilot2","norm","norm-most","s224","msg_rel_self","msg_rel_self_08","7"
"study1_pilot2","norm","norm-most","s012","msg_rel_self","msg_rel_self_18","6"
"study1_pilot2","norm","norm-most","s127","msg_rel_self","msg_rel_self_18","7"
"study1_pilot2","norm","norm-most","s158","msg_rel_self","msg_rel_self_18","5"
"study1_pilot2","norm","norm-most","s200","msg_rel_self","msg_rel_self_18","7"
"study1_pilot2","norm","norm-most","s224","msg_rel_self","msg_rel_self_18","7"
"study1_pilot2","norm","norm-most","s012","msg_rel_self","msg_rel_self_20","6"
"study1_pilot2","norm","norm-most","s127","msg_rel_self","msg_rel_self_20","7"
"study1_pilot2","norm","norm-most","s158","msg_rel_self","msg_rel_self_20","6"
"study1_pilot2","norm","norm-most","s200","msg_rel_self","msg_rel_self_20","7"
"study1_pilot2","norm","norm-most","s224","msg_rel_self","msg_rel_self_20","6"
"study1_pilot2","norm","norm-most","s012","msg_rel_self","msg_rel_self_23","6"
"study1_pilot2","norm","norm-most","s127","msg_rel_self","msg_rel_self_23","5"
"study1_pilot2","norm","norm-most","s158","msg_rel_self","msg_rel_self_23","7"
"study1_pilot2","norm","norm-most","s200","msg_rel_self","msg_rel_self_23","7"
"study1_pilot2","norm","norm-most","s224","msg_rel_self","msg_rel_self_23","2"
"study1_pilot2","norm","norm-most","s012","msg_rel_self","msg_rel_self_31","7"
"study1_pilot2","norm","norm-most","s127","msg_rel_self","msg_rel_self_31","7"
"study1_pilot2","norm","norm-most","s158","msg_rel_self","msg_rel_self_31","6"
"study1_pilot2","norm","norm-most","s200","msg_rel_self","msg_rel_self_31","7"
"study1_pilot2","norm","norm-most","s224","msg_rel_self","msg_rel_self_31","7"
"study1_pilot2","norm","norm-most","s012","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","norm","norm-most","s127","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","norm","norm-most","s158","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","norm","norm-most","s200","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","norm","norm-most","s224","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","norm","norm-most","s012","msg_rel_social","msg_rel_social_18","6"
"study1_pilot2","norm","norm-most","s127","msg_rel_social","msg_rel_social_18","7"
"study1_pilot2","norm","norm-most","s158","msg_rel_social","msg_rel_social_18","6"
"study1_pilot2","norm","norm-most","s200","msg_rel_social","msg_rel_social_18","7"
"study1_pilot2","norm","norm-most","s224","msg_rel_social","msg_rel_social_18","7"
"study1_pilot2","norm","norm-most","s012","msg_rel_social","msg_rel_social_20","6"
"study1_pilot2","norm","norm-most","s127","msg_rel_social","msg_rel_social_20","7"
"study1_pilot2","norm","norm-most","s158","msg_rel_social","msg_rel_social_20","6"
"study1_pilot2","norm","norm-most","s200","msg_rel_social","msg_rel_social_20","7"
"study1_pilot2","norm","norm-most","s224","msg_rel_social","msg_rel_social_20","6"
"study1_pilot2","norm","norm-most","s012","msg_rel_social","msg_rel_social_23","7"
"study1_pilot2","norm","norm-most","s127","msg_rel_social","msg_rel_social_23","6"
"study1_pilot2","norm","norm-most","s158","msg_rel_social","msg_rel_social_23","7"
"study1_pilot2","norm","norm-most","s200","msg_rel_social","msg_rel_social_23","7"
"study1_pilot2","norm","norm-most","s224","msg_rel_social","msg_rel_social_23","7"
"study1_pilot2","norm","norm-most","s012","msg_rel_social","msg_rel_social_31","7"
"study1_pilot2","norm","norm-most","s127","msg_rel_social","msg_rel_social_31","7"
"study1_pilot2","norm","norm-most","s158","msg_rel_social","msg_rel_social_31","6"
"study1_pilot2","norm","norm-most","s200","msg_rel_social","msg_rel_social_31","7"
"study1_pilot2","norm","norm-most","s224","msg_rel_social","msg_rel_social_31","7"
"study1_pilot2","norm","norm-most","s012","msg_share","msg_share_08","2"
"study1_pilot2","norm","norm-most","s127","msg_share","msg_share_08","5"
"study1_pilot2","norm","norm-most","s158","msg_share","msg_share_08","4"
"study1_pilot2","norm","norm-most","s200","msg_share","msg_share_08","7"
"study1_pilot2","norm","norm-most","s224","msg_share","msg_share_08","7"
"study1_pilot2","norm","norm-most","s012","msg_share","msg_share_18","2"
"study1_pilot2","norm","norm-most","s127","msg_share","msg_share_18","6"
"study1_pilot2","norm","norm-most","s158","msg_share","msg_share_18","4"
"study1_pilot2","norm","norm-most","s200","msg_share","msg_share_18","7"
"study1_pilot2","norm","norm-most","s224","msg_share","msg_share_18","6"
"study1_pilot2","norm","norm-most","s012","msg_share","msg_share_20","2"
"study1_pilot2","norm","norm-most","s127","msg_share","msg_share_20","5"
"study1_pilot2","norm","norm-most","s158","msg_share","msg_share_20","4"
"study1_pilot2","norm","norm-most","s200","msg_share","msg_share_20","7"
"study1_pilot2","norm","norm-most","s224","msg_share","msg_share_20","2"
"study1_pilot2","norm","norm-most","s012","msg_share","msg_share_23","2"
"study1_pilot2","norm","norm-most","s127","msg_share","msg_share_23","5"
"study1_pilot2","norm","norm-most","s158","msg_share","msg_share_23","6"
"study1_pilot2","norm","norm-most","s200","msg_share","msg_share_23","7"
"study1_pilot2","norm","norm-most","s224","msg_share","msg_share_23","6"
"study1_pilot2","norm","norm-most","s012","msg_share","msg_share_31","2"
"study1_pilot2","norm","norm-most","s127","msg_share","msg_share_31","6"
"study1_pilot2","norm","norm-most","s158","msg_share","msg_share_31","6"
"study1_pilot2","norm","norm-most","s200","msg_share","msg_share_31","7"
"study1_pilot2","norm","norm-most","s224","msg_share","msg_share_31","7"
"study1_pilot2","norm","norm-we","s019","msg_rel_self","msg_rel_self_09","3"
"study1_pilot2","norm","norm-we","s128","msg_rel_self","msg_rel_self_09","7"
"study1_pilot2","norm","norm-we","s130","msg_rel_self","msg_rel_self_09","5"
"study1_pilot2","norm","norm-we","s133","msg_rel_self","msg_rel_self_09","7"
"study1_pilot2","norm","norm-we","s165","msg_rel_self","msg_rel_self_09","5"
"study1_pilot2","norm","norm-we","s182","msg_rel_self","msg_rel_self_09","6"
"study1_pilot2","norm","norm-we","s229","msg_rel_self","msg_rel_self_09","7"
"study1_pilot2","norm","norm-we","s019","msg_rel_self","msg_rel_self_15","4"
"study1_pilot2","norm","norm-we","s128","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","norm","norm-we","s130","msg_rel_self","msg_rel_self_15","5"
"study1_pilot2","norm","norm-we","s133","msg_rel_self","msg_rel_self_15","5"
"study1_pilot2","norm","norm-we","s165","msg_rel_self","msg_rel_self_15","7"
"study1_pilot2","norm","norm-we","s182","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","norm","norm-we","s229","msg_rel_self","msg_rel_self_15","7"
"study1_pilot2","norm","norm-we","s019","msg_rel_self","msg_rel_self_17","4"
"study1_pilot2","norm","norm-we","s128","msg_rel_self","msg_rel_self_17","3"
"study1_pilot2","norm","norm-we","s130","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","norm","norm-we","s133","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","norm","norm-we","s165","msg_rel_self","msg_rel_self_17","3"
"study1_pilot2","norm","norm-we","s182","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","norm","norm-we","s229","msg_rel_self","msg_rel_self_17","7"
"study1_pilot2","norm","norm-we","s019","msg_rel_self","msg_rel_self_25","5"
"study1_pilot2","norm","norm-we","s128","msg_rel_self","msg_rel_self_25","5"
"study1_pilot2","norm","norm-we","s130","msg_rel_self","msg_rel_self_25","5"
"study1_pilot2","norm","norm-we","s133","msg_rel_self","msg_rel_self_25","6"
"study1_pilot2","norm","norm-we","s165","msg_rel_self","msg_rel_self_25","5"
"study1_pilot2","norm","norm-we","s182","msg_rel_self","msg_rel_self_25","6"
"study1_pilot2","norm","norm-we","s229","msg_rel_self","msg_rel_self_25","7"
"study1_pilot2","norm","norm-we","s019","msg_rel_self","msg_rel_self_32","4"
"study1_pilot2","norm","norm-we","s128","msg_rel_self","msg_rel_self_32","6"
"study1_pilot2","norm","norm-we","s130","msg_rel_self","msg_rel_self_32","5"
"study1_pilot2","norm","norm-we","s133","msg_rel_self","msg_rel_self_32","5"
"study1_pilot2","norm","norm-we","s165","msg_rel_self","msg_rel_self_32","7"
"study1_pilot2","norm","norm-we","s182","msg_rel_self","msg_rel_self_32","6"
"study1_pilot2","norm","norm-we","s229","msg_rel_self","msg_rel_self_32","7"
"study1_pilot2","norm","norm-we","s019","msg_rel_social","msg_rel_social_09","4"
"study1_pilot2","norm","norm-we","s128","msg_rel_social","msg_rel_social_09","7"
"study1_pilot2","norm","norm-we","s130","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","norm","norm-we","s133","msg_rel_social","msg_rel_social_09","5"
"study1_pilot2","norm","norm-we","s165","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","norm","norm-we","s182","msg_rel_social","msg_rel_social_09","6"
"study1_pilot2","norm","norm-we","s229","msg_rel_social","msg_rel_social_09","7"
"study1_pilot2","norm","norm-we","s019","msg_rel_social","msg_rel_social_15","5"
"study1_pilot2","norm","norm-we","s128","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","norm","norm-we","s130","msg_rel_social","msg_rel_social_15","5"
"study1_pilot2","norm","norm-we","s133","msg_rel_social","msg_rel_social_15","5"
"study1_pilot2","norm","norm-we","s165","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","norm","norm-we","s182","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","norm","norm-we","s229","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","norm","norm-we","s019","msg_rel_social","msg_rel_social_17","4"
"study1_pilot2","norm","norm-we","s128","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","norm","norm-we","s130","msg_rel_social","msg_rel_social_17","5"
"study1_pilot2","norm","norm-we","s133","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","norm","norm-we","s165","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","norm","norm-we","s182","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","norm","norm-we","s229","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","norm","norm-we","s019","msg_rel_social","msg_rel_social_25","5"
"study1_pilot2","norm","norm-we","s128","msg_rel_social","msg_rel_social_25","4"
"study1_pilot2","norm","norm-we","s130","msg_rel_social","msg_rel_social_25","5"
"study1_pilot2","norm","norm-we","s133","msg_rel_social","msg_rel_social_25","6"
"study1_pilot2","norm","norm-we","s165","msg_rel_social","msg_rel_social_25","5"
"study1_pilot2","norm","norm-we","s182","msg_rel_social","msg_rel_social_25","7"
"study1_pilot2","norm","norm-we","s229","msg_rel_social","msg_rel_social_25","7"
"study1_pilot2","norm","norm-we","s019","msg_rel_social","msg_rel_social_32","4"
"study1_pilot2","norm","norm-we","s128","msg_rel_social","msg_rel_social_32","6"
"study1_pilot2","norm","norm-we","s130","msg_rel_social","msg_rel_social_32","5"
"study1_pilot2","norm","norm-we","s133","msg_rel_social","msg_rel_social_32","5"
"study1_pilot2","norm","norm-we","s165","msg_rel_social","msg_rel_social_32","7"
"study1_pilot2","norm","norm-we","s182","msg_rel_social","msg_rel_social_32","6"
"study1_pilot2","norm","norm-we","s229","msg_rel_social","msg_rel_social_32","7"
"study1_pilot2","norm","norm-we","s019","msg_share","msg_share_09","2"
"study1_pilot2","norm","norm-we","s128","msg_share","msg_share_09","5"
"study1_pilot2","norm","norm-we","s130","msg_share","msg_share_09","4"
"study1_pilot2","norm","norm-we","s133","msg_share","msg_share_09","5"
"study1_pilot2","norm","norm-we","s165","msg_share","msg_share_09","7"
"study1_pilot2","norm","norm-we","s182","msg_share","msg_share_09","4"
"study1_pilot2","norm","norm-we","s229","msg_share","msg_share_09","7"
"study1_pilot2","norm","norm-we","s019","msg_share","msg_share_15","4"
"study1_pilot2","norm","norm-we","s128","msg_share","msg_share_15","3"
"study1_pilot2","norm","norm-we","s130","msg_share","msg_share_15","5"
"study1_pilot2","norm","norm-we","s133","msg_share","msg_share_15","5"
"study1_pilot2","norm","norm-we","s165","msg_share","msg_share_15","7"
"study1_pilot2","norm","norm-we","s182","msg_share","msg_share_15","6"
"study1_pilot2","norm","norm-we","s229","msg_share","msg_share_15","7"
"study1_pilot2","norm","norm-we","s019","msg_share","msg_share_17","3"
"study1_pilot2","norm","norm-we","s128","msg_share","msg_share_17","2"
"study1_pilot2","norm","norm-we","s130","msg_share","msg_share_17","4"
"study1_pilot2","norm","norm-we","s133","msg_share","msg_share_17","5"
"study1_pilot2","norm","norm-we","s165","msg_share","msg_share_17","7"
"study1_pilot2","norm","norm-we","s182","msg_share","msg_share_17","4"
"study1_pilot2","norm","norm-we","s229","msg_share","msg_share_17","7"
"study1_pilot2","norm","norm-we","s019","msg_share","msg_share_25","3"
"study1_pilot2","norm","norm-we","s128","msg_share","msg_share_25","1"
"study1_pilot2","norm","norm-we","s130","msg_share","msg_share_25","5"
"study1_pilot2","norm","norm-we","s133","msg_share","msg_share_25","6"
"study1_pilot2","norm","norm-we","s165","msg_share","msg_share_25","6"
"study1_pilot2","norm","norm-we","s182","msg_share","msg_share_25","5"
"study1_pilot2","norm","norm-we","s229","msg_share","msg_share_25","7"
"study1_pilot2","norm","norm-we","s019","msg_share","msg_share_32","2"
"study1_pilot2","norm","norm-we","s128","msg_share","msg_share_32","1"
"study1_pilot2","norm","norm-we","s130","msg_share","msg_share_32","5"
"study1_pilot2","norm","norm-we","s133","msg_share","msg_share_32","3"
"study1_pilot2","norm","norm-we","s165","msg_share","msg_share_32","7"
"study1_pilot2","norm","norm-we","s182","msg_share","msg_share_32","4"
"study1_pilot2","norm","norm-we","s229","msg_share","msg_share_32","7"
